,,,vancouverisland (CA-Ca3),,,,oregonYP (US-Me6),,,,WREF NEON,,,,ABBY NEON,,
5/12/23,2023,132,NA,0.39432,0.00221,,0.39308,0.39422,0.00171,,0.36977,0.36918,0.00253,,0.39551,0.39614,0.00287
5/13/23,2023,133,0.39494,0.39482,0.00221,,0.39293,0.39477,0.00173,,0.3703,0.36978,0.00246,,0.39623,0.39661,0.00287
5/14/23,2023,134,0.39607,0.39529,0.0023,,0.3958,0.39547,0.00171,,0.37172,0.37046,0.00246,,0.39622,0.39684,0.00293
5/15/23,2023,135,0.39731,0.39567,0.00235,,0.39755,0.39634,0.00171,,0.37077,0.37087,0.00253,,0.40044,0.39675,0.00287
5/16/23,2023,136,0.39644,0.3959,0.00228,,0.39801,0.39698,0.00173,,0.37052,0.37085,0.00249,,0.39635,0.39658,0.00287
5/17/23,2023,137,0.39626,0.39601,0.00218,,0.39851,0.39741,0.00171,,0.37162,0.37074,0.00253,,0.39788,0.3964,0.00293
5/18/23,2023,138,0.39548,0.3961,0.00216,,0.39855,0.39784,0.00168,,0.37053,0.37044,0.00246,,0.39743,0.39609,0.00285
5/19/23,2023,139,0.39577,0.39625,0.00222,,0.40481,0.39822,0.00171,,0.37311,0.36986,0.00246,,0.39782,0.39558,0.00274
5/20/23,2023,140,0.39634,0.39655,0.00226,,0.39943,0.39848,0.00173,,0.37165,0.36951,0.00253,,0.39743,0.39501,0.00274
5/21/23,2023,141,0.39574,0.39699,0.0022,,0.39694,0.39849,0.00171,,0.3684,0.36927,0.00249,,0.39223,0.39453,0.00285
5/22/23,2023,142,0.39758,0.39751,0.00213,,0.39946,0.39831,0.00171,,0.36255,0.36907,0.00253,,0.38903,0.3943,0.00293
5/23/23,2023,143,0.39521,0.39806,0.00215,,0.39612,0.39821,0.00173,,0.36627,0.3691,0.00246,,0.38768,0.39425,0.00285
5/24/23,2023,144,0.39822,0.39863,0.00226,,0.39861,0.39815,0.0017,,0.3703,0.36919,0.00246,,0.39539,0.39427,0.00274
5/25/23,2023,145,0.3997,0.39919,0.00233,,0.39637,0.39794,0.00165,,0.36999,0.36935,0.00253,,0.39487,0.39436,0.00274
5/26/23,2023,146,0.40207,0.39981,0.0023,,0.39568,0.39765,0.00163,,0.36983,0.36969,0.00249,,0.39527,0.39458,0.00285
5/27/23,2023,147,0.40281,0.40051,0.00232,,0.39555,0.39736,0.00165,,0.3736,0.37011,0.00253,,0.40002,0.39493,0.00293
5/28/23,2023,148,0.4026,0.40117,0.00238,,0.39752,0.39712,0.0017,,0.37123,0.37058,0.00245,,0.39703,0.39548,0.00285
5/29/23,2023,149,NA,0.40181,0.00233,,0.39443,0.397,0.00173,,0.37156,0.37121,0.00238,,0.39741,0.39619,0.00274
5/30/23,2023,150,0.40076,0.40249,0.00232,,0.3991,0.39703,0.00171,,0.37152,0.37185,0.00245,,0.39742,0.39701,0.00274
5/31/23,2023,151,0.40022,0.40309,0.00237,,0.39704,0.39713,0.00168,,0.37039,0.37234,0.00253,,0.39413,0.39791,0.00285
6/1/23,2023,152,0.40334,0.40365,0.0023,,0.39778,0.39726,0.00171,,0.37178,0.3726,0.00246,,0.39633,0.39882,0.00293
6/2/23,2023,153,0.40362,0.40422,0.00219,,0.39652,0.39734,0.00173,,0.37235,0.37275,0.00246,,0.39919,0.39979,0.00287
6/3/23,2023,154,0.40532,0.40476,0.00216,,0.39704,0.3975,0.00171,,0.37313,0.37295,0.00253,,0.40064,0.40085,0.00287
6/4/23,2023,155,0.40554,0.40523,0.00221,,0.39897,0.39775,0.00171,,0.37431,0.37327,0.00249,,0.40247,0.40188,0.00293
6/5/23,2023,156,0.40609,0.4056,0.00226,,0.39988,0.39791,0.00173,,0.37406,0.37358,0.00253,,0.40255,0.40317,0.00287
6/6/23,2023,157,0.40645,0.40592,0.00219,,0.3987,0.398,0.00171,,0.37574,0.37392,0.00246,,0.40514,0.40471,0.00287
6/7/23,2023,158,0.40763,0.40623,0.00211,,0.39834,0.39811,0.00168,,0.37449,0.3743,0.00246,,0.40592,0.40598,0.00293
6/8/23,2023,159,0.40714,0.40646,0.00211,,0.39543,0.39819,0.00171,,0.37441,0.3746,0.00253,,0.40741,0.40694,0.00285
6/9/23,2023,160,0.40575,0.40657,0.0022,,0.39699,0.39821,0.00173,,0.36901,0.37479,0.00249,,0.41283,0.40786,0.00274
6/10/23,2023,161,0.40467,0.40649,0.00226,,0.39951,0.39812,0.00171,,0.37562,0.37493,0.00253,,0.40754,0.4087,0.00274
6/11/23,2023,162,0.4078,0.40611,0.00221,,0.39818,0.39796,0.00171,,0.37752,0.37493,0.00246,,0.4086,0.40941,0.00285
6/12/23,2023,163,0.40587,0.40548,0.00214,,0.39879,0.39783,0.00173,,0.3788,0.37483,0.00246,,0.41034,0.40996,0.00293
6/13/23,2023,164,0.40564,0.40472,0.00217,,0.39644,0.39765,0.00171,,0.37183,0.3748,0.00253,,0.41192,0.41027,0.00285
6/14/23,2023,165,0.40512,0.404,0.00227,,0.39807,0.39736,0.00168,,0.37316,0.37474,0.00249,,0.40871,0.41036,0.00274
6/15/23,2023,166,0.4034,0.40346,0.00231,,0.39958,0.39708,0.00171,,0.3788,0.37471,0.00253,,0.41009,0.41033,0.00274
6/16/23,2023,167,0.40269,0.40291,0.00231,,0.39705,0.39691,0.00173,,0.37561,0.37482,0.00245,,0.41151,0.41028,0.00285
6/17/23,2023,168,0.40075,0.40227,0.00238,,0.39748,0.3968,0.00171,,0.37217,0.37491,0.00238,,0.4095,0.4103,0.00293
6/18/23,2023,169,0.40124,0.40185,0.00239,,0.39601,0.39668,0.00171,,0.37212,0.37506,0.00245,,0.40767,0.41039,0.00285
6/19/23,2023,170,0.39977,0.40156,0.00233,,0.39404,0.3966,0.00173,,0.37743,0.37533,0.00253,,0.41069,0.41047,0.00274
6/20/23,2023,171,0.40228,0.40132,0.00239,,0.39563,0.39657,0.0017,,0.3717,0.37589,0.00246,,0.41226,0.41053,0.00274
6/21/23,2023,172,0.39935,0.40142,0.00247,,0.39783,0.39654,0.00165,,0.37803,0.37666,0.00246,,0.41036,0.41055,0.00285
6/22/23,2023,173,0.40307,0.40189,0.00275,,0.39449,0.39653,0.00163,,0.37918,0.37729,0.00253,,0.41007,0.41052,0.00293
6/23/23,2023,174,0.40342,0.40254,0.00355,,0.39663,0.39654,0.00165,,0.37704,0.37801,0.00249,,0.41048,0.41045,0.00289
6/24/23,2023,175,0.40318,0.40335,0.00502,,0.39445,0.39658,0.0017,,0.3795,0.37869,0.00253,,0.40993,0.41036,0.00285
6/25/23,2023,176,NA,0.4043,0.02,,0.39675,0.39667,0.00173,,0.37938,0.37911,0.00246,,0.40995,0.41023,0.00294
6/26/23,2023,177,NA,0.40537,0.02,,0.39796,0.39687,0.00171,,0.38092,0.37951,0.00246,,0.4111,0.41005,0.00307
6/27/23,2023,178,NA,0.40596,0.02,,0.40012,0.39719,0.00168,,0.37986,0.37978,0.00253,,0.41109,0.4098,0.00309
6/28/23,2023,179,NA,0.40568,0.02,,0.3987,0.39752,0.00171,,0.38025,0.37975,0.00249,,0.40962,0.40945,0.00294
6/29/23,2023,180,NA,0.4049,0.02,,0.39946,0.39778,0.00173,,0.37957,0.37964,0.00253,,0.40861,0.40903,0.00286
6/30/23,2023,181,NA,0.40397,0.02,,0.39703,0.39807,0.00171,,0.37922,0.37951,0.00246,,0.40794,0.40859,0.00298
7/1/23,2023,182,NA,0.40325,0.02,,0.39589,0.39844,0.00171,,0.37832,0.37925,0.00246,,0.4074,0.40818,0.00323
7/2/23,2023,183,NA,0.40221,0.02,,0.39686,0.3987,0.00173,,0.37757,0.37898,0.00253,,0.40688,0.40786,0.00342
7/3/23,2023,184,NA,0.40042,0.02,,0.3951,0.39885,0.00171,,0.37899,0.37858,0.00249,,0.40733,0.40765,0.00354
7/4/23,2023,185,NA,0.3984,0.02,,0.40122,0.39899,0.00168,,0.37877,0.37816,0.00253,,0.4081,0.40746,0.00382
7/5/23,2023,186,NA,0.3967,0.02,,0.40028,0.3991,0.00171,,0.37845,0.37787,0.00245,,NA,0.40728,0.0043
7/6/23,2023,187,NA,0.39582,0.02,,0.40092,0.39916,0.00173,,0.37862,0.37756,0.00238,,NA,0.40709,0.00482
7/7/23,2023,188,NA,0.39565,0.02,,0.40071,0.39914,0.00171,,0.37691,0.37727,0.00245,,NA,0.40684,0.00513
7/8/23,2023,189,NA,0.39559,0.02,,0.39965,0.39906,0.00171,,0.37704,0.37704,0.00253,,NA,0.40652,0.00506
7/9/23,2023,190,NA,0.39549,0.02,,0.4009,0.399,0.00173,,0.37857,0.37683,0.00246,,NA,0.40613,0.00485
7/10/23,2023,191,NA,0.39495,0.02,,0.39786,0.39891,0.00171,,0.37003,0.37663,0.00246,,0.40723,0.40573,0.00484
7/11/23,2023,192,NA,0.39427,0.02,,0.39724,0.39874,0.00168,,0.37728,0.37646,0.00253,,NA,0.40533,0.00502
7/12/23,2023,193,NA,0.39436,0.02,,0.40002,0.39856,0.00171,,0.37788,0.37632,0.00249,,NA,0.40499,0.00508
7/13/23,2023,194,NA,0.3951,0.02,,0.39863,0.39846,0.00173,,0.37759,0.37622,0.00253,,NA,0.40469,0.00468
7/14/23,2023,195,NA,0.39577,0.02,,0.39701,0.3983,0.00171,,0.37763,0.3763,0.00246,,NA,0.4044,0.00416
7/15/23,2023,196,0.39561,0.39637,0.00482,,0.39722,0.39804,0.00172,,0.37671,0.37651,0.00246,,0.40375,0.40407,0.00388
7/16/23,2023,197,0.39737,0.39691,0.00348,,0.39868,0.39791,0.00175,,0.37698,0.37661,0.00253,,0.40234,0.40376,0.0036
7/17/23,2023,198,0.39718,0.39738,0.00278,,0.39639,0.39797,0.00171,,0.37224,0.37659,0.00249,,0.40227,0.40349,0.00332
7/18/23,2023,199,0.39856,0.39773,0.00246,,0.39629,0.3981,0.00165,,0.3766,0.37656,0.00253,,0.40278,0.40322,0.00322
7/19/23,2023,200,0.39838,0.39796,0.00234,,0.39768,0.39828,0.00163,,0.37748,0.37639,0.00246,,0.40437,0.40297,0.00309
7/20/23,2023,201,0.39815,0.39815,0.00239,,0.40152,0.39849,0.00165,,0.37756,0.37614,0.00246,,0.40561,0.40276,0.0029
7/21/23,2023,202,0.39885,0.39832,0.00239,,0.39702,0.3987,0.00171,,0.37714,0.37598,0.00253,,0.40203,0.40257,0.00284
7/22/23,2023,203,0.39755,0.39843,0.00233,,0.39663,0.39887,0.00175,,0.37698,0.37596,0.00249,,0.40146,0.40237,0.00293
7/23/23,2023,204,0.39885,0.39851,0.00235,,0.40125,0.39912,0.00173,,0.37738,0.37596,0.00253,,0.40156,0.40214,0.00305
7/24/23,2023,205,0.39871,0.39854,0.00231,,0.39736,0.39947,0.00172,,0.37059,0.37601,0.00245,,0.40241,0.4018,0.00301
7/25/23,2023,206,0.39677,0.39851,0.00221,,0.40073,0.39981,0.00175,,0.37502,0.37611,0.00238,,0.40086,0.40135,0.00287
7/26/23,2023,207,0.39899,0.39844,0.00216,,0.40088,0.40003,0.00179,,0.37705,0.3762,0.00245,,0.40065,0.40088,0.00281
7/27/23,2023,208,0.39917,0.39837,0.00221,,0.40107,0.40019,0.00177,,0.37638,0.37619,0.00253,,0.40091,0.40046,0.00287
7/28/23,2023,209,0.39896,0.39834,0.00226,,0.40138,0.40038,0.00178,,0.37688,0.37611,0.00246,,0.40073,0.40017,0.00293
7/29/23,2023,210,0.39825,0.39834,0.0022,,0.40077,0.40049,0.00181,,0.37637,0.37604,0.00246,,0.4007,0.40004,0.00285
7/30/23,2023,211,0.39905,0.39832,0.0022,,NA,0.40053,0.00178,,0.37684,0.3759,0.00253,,0.40016,0.39999,0.00274
7/31/23,2023,212,0.39713,0.39833,0.00226,,0.4006,0.40057,0.00175,,0.37606,0.3756,0.00249,,0.39908,0.40001,0.00274
8/1/23,2023,213,0.39726,0.39836,0.0022,,0.40045,0.40057,0.00177,,0.37577,0.37529,0.00253,,0.39916,0.40005,0.00285
8/2/23,2023,214,0.39933,0.3984,0.0022,,0.40004,0.40046,0.0018,,0.37634,0.37495,0.00245,,0.39826,0.40009,0.00293
8/3/23,2023,215,0.39775,0.39846,0.00226,,0.40005,0.40025,0.00177,,0.37619,0.37445,0.00238,,0.39986,0.40025,0.00287
8/4/23,2023,216,0.39841,0.39858,0.0022,,0.40059,0.39997,0.00175,,0.37068,0.37399,0.00245,,0.39947,0.40051,0.00287
8/5/23,2023,217,0.39865,0.39877,0.00211,,0.39735,0.39964,0.00177,,0.37051,0.37374,0.00253,,0.40106,0.40067,0.00293
8/6/23,2023,218,0.40041,0.39898,0.00211,,0.39818,0.39923,0.00173,,0.372,0.37378,0.00246,,0.40281,0.40076,0.00287
8/7/23,2023,219,0.39814,0.39914,0.0022,,0.39963,0.39872,0.0017,,0.37569,0.37396,0.00246,,0.40359,0.4009,0.00287
8/8/23,2023,220,0.39824,0.39921,0.00226,,0.39769,0.39817,0.00171,,0.37672,0.37411,0.00253,,0.40131,0.40094,0.00293
8/9/23,2023,221,0.39959,0.39917,0.0022,,0.40091,0.39762,0.00173,,0.37191,0.37469,0.00249,,0.39877,0.40082,0.00285
8/10/23,2023,222,0.39928,0.39908,0.00211,,0.3987,0.39696,0.00171,,0.37498,0.37525,0.00253,,0.40244,0.4006,0.00274
8/11/23,2023,223,0.40099,0.39894,0.00211,,0.39848,0.39618,0.00171,,0.37579,0.37532,0.00245,,0.39907,0.40031,0.00274
8/12/23,2023,224,0.39932,0.39877,0.0022,,0.39372,0.39549,0.00175,,0.37645,0.37537,0.00238,,0.40085,0.39999,0.00285
8/13/23,2023,225,0.39901,0.39858,0.00226,,0.39343,0.39485,0.00172,,0.37575,0.3753,0.00245,,0.39838,0.3997,0.00293
8/14/23,2023,226,0.3971,0.39834,0.0022,,0.39403,0.39412,0.00167,,0.3759,0.37499,0.00253,,0.39806,0.39937,0.00285
8/15/23,2023,227,0.39709,0.39803,0.00211,,0.39342,0.39336,0.00164,,0.37819,0.37403,0.00246,,0.4011,0.39897,0.00274
8/16/23,2023,228,0.39718,0.39768,0.00211,,0.38881,0.39261,0.00166,,0.37574,0.37264,0.00246,,0.39726,0.39857,0.00274
8/17/23,2023,229,0.39863,0.39733,0.0022,,0.39409,0.39194,0.00171,,0.36964,0.3717,0.00253,,0.39933,0.39822,0.00285
8/18/23,2023,230,0.39597,0.39702,0.00226,,0.39158,0.3914,0.00173,,0.3747,0.37101,0.00249,,0.39922,0.398,0.00293
8/19/23,2023,231,0.39695,0.39668,0.0022,,0.39465,0.39101,0.00171,,0.36781,0.37042,0.00253,,0.3982,0.39792,0.00285
8/20/23,2023,232,0.39619,0.3963,0.0022,,0.38651,0.39071,0.00168,,0.36044,0.37044,0.00246,,0.3932,0.39792,0.00274
8/21/23,2023,233,0.39571,0.39601,0.00226,,0.3849,0.39044,0.00171,,0.36484,0.37072,0.00246,,0.39988,0.39795,0.00274
8/22/23,2023,234,0.39619,0.39577,0.0022,,0.39134,0.39015,0.00173,,0.37092,0.37085,0.00253,,0.397,0.398,0.00285
8/23/23,2023,235,0.39719,0.39554,0.0022,,0.3893,0.39001,0.00171,,0.37533,0.37124,0.00249,,0.39832,0.39803,0.00293
8/24/23,2023,236,0.39614,0.39539,0.00226,,0.39255,0.39002,0.00171,,0.37467,0.37164,0.00253,,0.39736,0.39809,0.00287
8/25/23,2023,237,0.39387,0.39536,0.0022,,0.39056,0.3899,0.00173,,0.37576,0.3717,0.00246,,0.39939,0.39819,0.00287
8/26/23,2023,238,0.39511,0.39543,0.00211,,0.39153,0.38968,0.00171,,0.37459,0.37182,0.00246,,0.39968,0.39829,0.00293
8/27/23,2023,239,0.39249,0.39555,0.00211,,0.38995,0.38953,0.00168,,0.37391,0.37186,0.00253,,0.39918,0.39843,0.00287
8/28/23,2023,240,0.39659,0.39564,0.0022,,0.38602,0.38936,0.00171,,0.37356,0.37148,0.00249,,0.39923,0.39865,0.00287
8/29/23,2023,241,0.39352,0.39566,0.00226,,0.39073,0.38907,0.00173,,0.36806,0.37104,0.00253,,0.39729,0.39877,0.00293
8/30/23,2023,242,0.39724,0.39563,0.0022,,0.39068,0.38865,0.00171,,0.37001,0.37073,0.00245,,0.39875,0.39876,0.00285
8/31/23,2023,243,0.39706,0.39561,0.0022,,0.38899,0.38819,0.00171,,0.35831,0.37021,0.00238,,0.3947,0.39871,0.00274
9/1/23,2023,244,0.3972,0.39558,0.00226,,0.38714,0.3877,0.00173,,0.36948,0.36972,0.00245,,0.39977,0.39862,0.00274
9/2/23,2023,245,0.39702,0.39553,0.0022,,0.38775,0.38703,0.00171,,0.37367,0.36952,0.00253,,0.3994,0.3985,0.00285
9/3/23,2023,246,0.39559,0.39547,0.0022,,0.38727,0.38616,0.00168,,0.37104,0.36987,0.00246,,0.40216,0.39837,0.00293
9/4/23,2023,247,0.39502,0.39541,0.00226,,0.3855,0.38528,0.00171,,0.37193,0.37055,0.00246,,0.39809,0.39822,0.00285
9/5/23,2023,248,0.39561,0.39533,0.0022,,0.38365,0.38457,0.00173,,0.37296,0.37105,0.00253,,0.39738,0.39805,0.00274
9/6/23,2023,249,0.3903,0.39519,0.00211,,0.3823,0.38381,0.00171,,0.37237,0.3716,0.00249,,0.39651,0.39785,0.00274
9/7/23,2023,250,0.39527,0.39504,0.00211,,0.384,0.38291,0.00171,,0.36944,0.37212,0.00253,,0.39911,0.39763,0.00285
9/8/23,2023,251,0.3948,0.3949,0.0022,,0.38287,0.38224,0.00173,,0.37144,0.37221,0.00246,,0.39579,0.39739,0.00293
9/9/23,2023,252,0.39462,0.39482,0.00226,,0.38183,0.3818,0.0017,,0.37245,0.37216,0.00246,,0.3963,0.39712,0.00285
9/10/23,2023,253,0.3969,0.39488,0.0022,,0.3802,0.3814,0.00165,,0.37334,0.3721,0.00253,,0.39648,0.39681,0.00274
9/11/23,2023,254,0.39508,0.39503,0.0022,,0.38167,0.38106,0.00163,,0.37204,0.37195,0.00249,,0.39678,0.39648,0.00274
9/12/23,2023,255,0.39695,0.3951,0.00226,,0.38041,0.38078,0.00165,,0.37278,0.37177,0.00253,,0.39766,0.39615,0.00285
9/13/23,2023,256,0.39437,0.39501,0.0022,,0.37887,0.3806,0.0017,,0.37102,0.37177,0.00246,,0.39733,0.39584,0.00293
9/14/23,2023,257,0.39424,0.39489,0.0022,,0.37726,0.38054,0.00173,,0.37047,0.37182,0.00246,,0.39362,0.39549,0.00285
9/15/23,2023,258,0.39342,0.39479,0.00226,,0.37876,0.38066,0.00171,,0.37076,0.37171,0.00253,,0.39302,0.39508,0.00274
9/16/23,2023,259,0.39348,0.3947,0.0022,,0.38086,0.38095,0.00168,,0.37243,0.37149,0.00249,,0.39563,0.39467,0.00274
9/17/23,2023,260,0.40087,0.39457,0.00211,,0.38258,0.38132,0.00171,,0.37064,0.37117,0.00253,,0.39811,0.39432,0.00285
9/18/23,2023,261,0.39168,0.39443,0.00211,,0.38262,0.38164,0.00173,,0.37024,0.37047,0.00245,,0.39373,0.39409,0.00293
9/19/23,2023,262,0.39423,0.39432,0.0022,,0.38466,0.38211,0.00171,,0.3695,0.3695,0.00238,,0.39122,0.39399,0.00285
9/20/23,2023,263,0.39167,0.39427,0.00226,,0.38417,0.38279,0.00171,,0.37215,0.36851,0.00245,,0.39617,0.39396,0.00274
9/21/23,2023,264,0.39244,0.3943,0.0022,,0.38483,0.38332,0.00173,,0.36995,0.36775,0.00253,,0.39184,0.39398,0.00274
9/22/23,2023,265,0.39337,0.39439,0.00211,,0.38175,0.38378,0.00171,,0.36864,0.36704,0.00246,,0.39004,0.39404,0.00285
9/23/23,2023,266,0.39693,0.3945,0.00211,,0.38033,0.38438,0.00168,,0.36546,0.36623,0.00246,,0.39386,0.3941,0.00293
9/24/23,2023,267,0.3949,0.39457,0.0022,,0.3854,0.38496,0.00171,,0.36367,0.36564,0.00253,,0.39676,0.39426,0.00285
9/25/23,2023,268,0.39612,0.39455,0.00226,,0.38492,0.38534,0.00173,,0.35642,0.36528,0.00249,,0.39702,0.39456,0.00274
9/26/23,2023,269,0.39489,0.39447,0.0022,,0.38536,0.3855,0.00171,,0.36671,0.36501,0.00253,,0.39661,0.39491,0.00274
9/27/23,2023,270,0.39469,0.39436,0.00211,,0.38871,0.3856,0.00171,,0.36277,0.36505,0.00246,,0.39203,0.39522,0.00285
9/28/23,2023,271,0.39688,0.39423,0.00211,,0.38701,0.38567,0.00173,,0.37068,0.36533,0.00246,,0.3965,0.39538,0.00293
9/29/23,2023,272,0.39286,0.39406,0.0022,,0.38661,0.38567,0.00171,,0.36496,0.36557,0.00253,,0.39586,0.39534,0.00285
9/30/23,2023,273,0.39114,0.39386,0.00226,,0.38607,0.38556,0.00168,,0.36947,0.36618,0.00249,,0.39307,0.39517,0.00274
10/1/23,2023,274,0.39514,0.39355,0.0022,,0.38607,0.38542,0.00171,,0.36859,0.36681,0.00253,,0.39224,0.39493,0.00274
10/2/23,2023,275,0.38935,0.39316,0.0022,,0.38505,0.38534,0.00173,,0.36263,0.36702,0.00246,,0.39857,0.39471,0.00285
10/3/23,2023,276,0.39093,0.39279,0.00226,,0.38793,0.38527,0.00171,,0.36665,0.36721,0.00246,,0.39715,0.39459,0.00293
10/4/23,2023,277,0.39674,0.39243,0.00221,,0.38357,0.38515,0.00171,,0.36794,0.36731,0.00253,,0.39783,0.39439,0.00287
10/5/23,2023,278,0.39592,0.39204,0.00221,,0.38142,0.38504,0.00173,,0.36796,0.36715,0.00249,,0.3923,0.3941,0.00287
10/6/23,2023,279,0.38867,0.39171,0.00226,,0.38382,0.38495,0.0017,,0.36736,0.36692,0.00253,,0.39198,0.39405,0.00293
10/7/23,2023,280,0.38902,0.39146,0.0022,,0.38325,0.38482,0.00165,,0.36773,0.3668,0.00245,,0.3924,0.39443,0.00287
10/8/23,2023,281,0.39542,0.39125,0.00211,,0.38305,0.38467,0.00163,,0.36742,0.36665,0.00238,,0.39146,0.395,0.00287
10/9/23,2023,282,0.39417,0.39106,0.00211,,0.38347,0.38452,0.00165,,0.36683,0.36645,0.00245,,0.39501,0.39546,0.00293
10/10/23,2023,283,0.38242,0.39087,0.00219,,0.38741,0.38438,0.0017,,0.35843,0.36622,0.00253,,0.40112,0.39586,0.00285
10/11/23,2023,284,0.39321,0.39067,0.00226,,0.38499,0.38426,0.00173,,0.371,0.36586,0.00246,,0.39297,0.39639,0.00274
10/12/23,2023,285,0.38932,0.39047,0.00223,,0.38664,0.38424,0.00171,,0.36654,0.36538,0.00246,,0.39179,0.39693,0.00274
10/13/23,2023,286,0.38856,0.39028,0.00226,,0.3821,0.38432,0.00168,,0.36612,0.365,0.00253,,0.39886,0.39737,0.00285
10/14/23,2023,287,0.39155,0.39008,0.00233,,0.38573,0.38439,0.00171,,0.36375,0.36477,0.00249,,0.40278,0.3976,0.00293
10/15/23,2023,288,0.39003,0.38996,0.0023,,0.38733,0.38432,0.00173,,0.3684,0.36455,0.00253,,0.40293,0.39771,0.00285
10/16/23,2023,289,0.39171,0.3899,0.00232,,0.38268,0.38418,0.00171,,0.3552,0.3643,0.00246,,0.40416,0.39781,0.00274
10/17/23,2023,290,0.39498,0.38978,0.00238,,0.38246,0.38404,0.00171,,0.36684,0.36406,0.00246,,0.40146,0.39784,0.00274
10/18/23,2023,291,0.35254,0.38956,0.00232,,0.38135,0.38381,0.00173,,0.364,0.36376,0.00253,,0.38892,0.39773,0.00285
10/19/23,2023,292,0.37938,0.38929,0.00222,,0.38115,0.38336,0.00171,,0.36394,0.36325,0.00249,,0.38926,0.39744,0.00293
10/20/23,2023,293,0.39252,0.38899,0.0022,,0.38431,0.38273,0.00168,,0.36393,0.36276,0.00253,,0.38919,0.39674,0.00285
10/21/23,2023,294,0.39096,0.38866,0.00228,,0.38382,0.38208,0.00171,,0.36385,0.36243,0.00246,,0.39526,0.39563,0.00274
10/22/23,2023,295,0.38731,0.38833,0.00233,,0.38493,0.38158,0.00173,,0.36146,0.36212,0.00246,,0.39772,0.39436,0.00274
10/23/23,2023,296,0.38787,0.38789,0.00226,,0.38258,0.38106,0.00171,,0.36504,0.36186,0.00253,,0.39941,0.39316,0.00285
10/24/23,2023,297,0.38827,0.38737,0.00223,,0.38021,0.38044,0.00171,,0.36083,0.36166,0.00249,,0.40275,0.39228,0.00293
10/25/23,2023,298,0.38686,0.38697,0.00226,,0.38205,0.37997,0.00173,,0.35325,0.36147,0.00253,,0.39801,0.39146,0.00287
10/26/23,2023,299,0.38886,0.38676,0.0022,,0.37967,0.37968,0.00171,,0.36133,0.36124,0.00245,,0.3927,0.39059,0.00287
10/27/23,2023,300,0.38496,0.38661,0.00221,,0.37832,0.37941,0.00168,,0.36411,0.36101,0.00238,,0.38529,0.39013,0.00293
10/28/23,2023,301,0.38681,0.38648,0.00228,,0.37585,0.37916,0.00171,,0.36158,0.36081,0.00245,,0.3827,0.39007,0.00287
10/29/23,2023,302,0.38594,0.38638,0.00222,,0.37586,0.37896,0.00173,,0.36193,0.36066,0.00253,,0.38251,0.39012,0.00287
10/30/23,2023,303,0.38372,0.38635,0.00213,,0.37508,0.37882,0.00171,,0.36179,0.36062,0.00246,,0.37866,0.39027,0.00293
10/31/23,2023,304,0.38328,0.38635,0.00212,,0.37787,0.37875,0.00171,,0.36217,0.36065,0.00246,,0.38928,0.39091,0.00285
11/1/23,2023,305,0.38825,0.38635,0.0022,,0.38055,0.37867,0.00173,,0.3585,0.3607,0.00253,,0.3976,0.39215,0.00274
11/2/23,2023,306,0.38828,0.38633,0.00226,,0.37635,0.37867,0.00171,,0.36066,0.36074,0.00249,,0.39678,0.39362,0.00274
11/3/23,2023,307,0.3874,0.38631,0.0022,,0.38133,0.37883,0.00166,,0.36295,0.36079,0.00253,,0.39827,0.39497,0.00285
11/4/23,2023,308,0.38866,0.38633,0.00211,,0.38257,0.37908,0.00164,,0.35275,0.36079,0.00246,,0.40236,0.39582,0.00293
11/5/23,2023,309,0.38555,0.38635,0.00211,,0.38222,0.37933,0.00166,,0.36182,0.36079,0.00246,,0.40026,0.3962,0.00285
11/6/23,2023,310,0.38552,0.38633,0.0022,,0.37853,0.3795,0.00171,,0.35753,0.3608,0.00253,,0.39924,0.39637,0.00274
11/7/23,2023,311,0.38422,0.38623,0.00226,,0.38512,0.37953,0.00174,,0.37071,0.36092,0.00249,,0.39308,0.39633,0.00274
11/8/23,2023,312,0.38712,0.38601,0.0022,,0.37404,0.37945,0.00171,,0.36375,0.36106,0.00253,,0.38978,0.39609,0.00285
11/9/23,2023,313,0.38577,0.38568,0.00211,,0.3747,0.37936,0.00168,,0.3592,0.36109,0.00246,,0.39548,0.39566,0.00293
11/10/23,2023,314,0.38814,0.38532,0.00211,,0.3802,0.37921,0.00171,,0.35824,0.3611,0.00246,,0.395,0.39497,0.00285
11/11/23,2023,315,0.38333,0.38502,0.0022,,0.38115,0.379,0.00175,,0.35792,0.36117,0.00253,,0.39574,0.39404,0.00274
11/12/23,2023,316,0.38748,0.38485,0.00226,,0.37709,0.3787,0.00173,,0.36172,0.36132,0.00249,,0.39619,0.39298,0.00274
11/13/23,2023,317,0.37937,0.38495,0.00221,,0.37965,0.37833,0.00175,,0.36598,0.36146,0.00253,,0.39083,0.39189,0.00285
11/14/23,2023,318,0.38265,0.3852,0.00222,,0.37803,0.37792,0.00178,,0.36316,0.3617,0.00245,,0.38252,0.39087,0.00293
11/15/23,2023,319,0.38828,0.38529,0.00228,,0.37802,0.37745,0.00176,,0.35397,0.36206,0.00238,,0.39329,0.39003,0.00287
11/16/23,2023,320,0.38183,0.38527,0.00222,,0.37666,0.37691,0.00174,,0.35909,0.36239,0.00245,,0.39351,0.38921,0.00287
